time,susceptible,exposed,vaccinatedD1,vaccinatedD2,infected,recovered,new_exposed,new_infected,new_recovered,deaths,error
478,0.0,0.0014260212379414354,0.0,0.26482150179270186,0.0012297810175765174,0.6997858983540243,0.00011625063448425723,0.00013105106248572515,0.0001375094310681839,0.03273733579513786,1.000000538197382
479,0.0,0.0014114899086309033,0.0,0.26470632755298135,0.0012173352031207376,0.6999217259182741,0.0001151742397205141,0.0001297728437037802,0.00013609666294077104,0.03274332324101118,1.0000002018240182
480,0.0,0.001397025853993105,0.0,0.26459236425737004,0.0012048221139922238,0.7000567461864511,0.0001138287462658352,0.00012836007557636735,0.0001346838948133582,0.03274944523622997,1.0000004036480363
481,0.0,0.0013818217779552333,0.0,0.2644795446311952,0.0011929817715910494,0.7001902191371552,0.00011268507682935812,0.00012775460352176183,0.00013347295070414717,0.03275543268210329,1.0
482,0.0,0.0013672904486447012,0.0,0.2643678013997841,0.0011815450772262787,0.700322279319732,0.00011147413272014711,0.0001264763847398169,0.00013192563323126644,0.03276155467732208,1.0000004709227093
483,0.0,0.0013525572953159673,0.0,0.26425774003519137,0.0011695701854796364,0.7004527921848358,0.00011046501262913794,0.00012492906726693616,0.0001305128651038536,0.03276720574983173,0.9999998654506544
484,0.0,0.0013382950646963709,0.0,0.26414828414265323,0.001158066216442132,0.7005824304791941,0.00010945589253812876,0.00012358357381225723,0.00012943647034011047,0.032773058646359585,1.0000001345493454
485,0.0,0.0013240328340767746,0.0,0.2640401064688971,0.0011463604233864254,0.700710656005425,0.0001081776737561838,0.00012223808035757833,0.0001282928009036334,0.0327786424441965,0.9999997981759818
486,0.0,0.0013101069768208479,0.0,0.2639331397392501,0.0011348564543489207,0.700837603312874,0.00010689945497423885,0.00012082531223016549,0.00012674548343075267,0.032784562615397084,1.0000002690986909
487,0.0,0.001296450218255857,0.0,0.2638275185030578,0.0011232179359659483,0.7009629360281773,0.00010575578553776178,0.00011947981877548659,0.00012553453932154164,0.03278981003987033,0.9999999327253272
488,0.0,0.0012826589103453983,0.0,0.2637223681895746,0.0011119157909466454,0.7010872596233897,0.00010467939077401866,0.0001186052480299453,0.00012418904586686274,0.03279586476041639,1.0000000672746727
489,0.0,0.001269271250471343,0.0,0.2636190342922553,0.0011003445472364069,0.7012103049998201,0.00010353572133754158,0.00011685610653886273,0.00012317992577585358,0.03280111218488964,1.0000000672746727
490,0.0,0.001255883590597288,0.0,0.2635163058669906,0.00108897512754437,0.7013322739814867,0.00010259387591926636,0.00011598153579332144,0.0001221708056848444,0.03280676325739929,1.0000002018240184
491,0.0,0.001242630480068701,0.0,0.26341478838583504,0.0010772693344886638,0.7014532338430624,0.0001014502064827893,0.00011463604233864254,0.0001206907628846976,0.032811943407199805,0.9999998654506546
492,0.0,0.0012293773695401136,0.0,0.2633146163981342,0.0010656308161056912,0.7015728482111833,0.00010023926237357828,0.00011329054888396364,0.00011961436812095448,0.03281752720503672,0.9999999999999999
493,0.0,0.0012173352031207376,0.0,0.26321464623445157,0.0010545977697773241,0.7016909152618314,0.00010003743835537644,0.00011228142879295446,0.00011833614933900952,0.032822707354837236,1.0000002018240182
494,0.0,0.0012052930367013614,0.0,0.2631156851908599,0.0010431610754125535,0.7018081077417339,9.902831826436727e-05,0.00011107048468374345,0.00011712520522979852,0.032827954779310484,1.0000002018240182
495,0.0,0.0011932508702819852,0.0,0.2630178678167048,0.0010319262050659847,0.7019237529041635,9.795192350062414e-05,0.00011006136459273427,0.0001157797117751196,0.03283320220378373,1.0
496,0.0,0.001181208703862609,0.0,0.26292132866133155,0.0010209604334103517,0.7020382543971567,9.653915537321129e-05,0.00010885042048352326,0.00011450149299317465,0.032838045980220575,0.9999997981759818
497,0.0,0.0011693683614614346,0.0,0.26282552952735844,0.0010105328591365902,0.702151477671368,9.553003528220212e-05,0.00010777402571978014,0.00011315599953849575,0.03284329340469382,1.0000002018240182
498,0.0,0.0011573934697147923,0.0,0.26273100861216725,0.000999634362153691,0.7022638936495064,9.445364051845899e-05,0.00010629398291963333,0.00011201233010201867,0.032848339005148865,1.0000002690986909
499,0.0,0.0011453513032954163,0.0,0.26263729499304883,0.0009895431612435993,0.7023746950354992,9.378089379111954e-05,0.00010535213750135811,0.0001110032100110095,0.03285331733093118,1.0000002018240182
